id_ent_mun,municipio,ing_lab,ocupados,desocupados,pob,pob_muj,pob_hom,pob_0_4,pob_5_9,pob_10_14,pob_15_19,pob_20_24,pob_25_29,pob_30_34,pob_35_39,pob_40_44,pob_45_49,pob_50_54,pob_55_59,pob_60_64,pob_65_more
30060,Chinampa de Gorostiza,,,,17623,8930,8693,1446,1592,1649,1596,1390,1226,1099,1052,1092,1123,991,809,708,1850
30061,Las Choapas,6482.71,59453.0,,85668,43591,42077,8862,8760,8727,8289,7372,6649,5878,5167,4662,4446,4051,3502,2984,6319
30062,Chocamán,,,,22238,11141,11097,2192,2156,2064,2021,2025,2011,1796,1492,1225,1065,955,883,766,1587
30063,Chontla,,,,15264,7677,7587,966,1358,1624,1419,918,744,847,859,870,937,925,853,786,2158
30064,Chumatlán,,,,4112,2114,1998,344,415,450,412,318,274,277,257,226,210,192,179,163,395
30065,Emiliano Zapata,7731.81,22086.0,818.0,85419,44155,41264,7074,7302,6908,6562,6592,7210,7406,6742,5905,5374,4657,3877,3127,6683
30066,Espinal,3166.02,56500.0,,28696,14695,14001,2418,2607,2735,2602,2216,2046,1983,1783,1614,1587,1539,1471,1334,2761
30067,Filomeno Mata,,,,19611,9773,9838,2740,2863,2568,2025,1587,1440,1263,988,776,691,646,593,485,946
30068,Fortín,5290.0,16260.0,,71042,37347,33695,5660,5902,5632,5467,5506,5822,5838,5534,5078,4589,3911,3343,2779,5981
30069,Gutiérrez Zamora,,,,25952,13751,12201,1685,1896,2058,2023,1757,1621,1628,1644,1704,1786,1667,1500,1401,3582
30070,Hidalgotitlán,,,,19855,9772,10083,1652,1789,2060,2016,1613,1378,1364,1298,1184,1102,991,871,748,1789
30071,Huatusco,4239.8,28150.0,1126.0,64124,33117,31007,5962,6156,5994,5866,5739,5612,4988,4194,3643,3445,3123,2609,2046,4747
30072,Huayacocotla,,,,22716,11718,10998,2168,2397,2314,2017,1710,1670,1601,1404,1263,1173,1043,938,835,2183
30073,Hueyapan de Ocampo,,,,45573,23393,22180,3688,4218,4399,3916,3160,2985,3106,2984,2770,2727,2649,2426,2016,4529
30074,Huiloapan de Cuauhtémoc,,,,7682,3972,3710,616,622,620,622,627,641,608,553,499,465,430,388,319,672
30075,Ignacio de la Llave,,,,18346,9569,8777,1308,1399,1511,1451,1217,1103,1109,1142,1171,1171,1118,1089,1025,2532
30076,Ilamatlán,,,,14281,7457,6824,1353,1595,1625,1380,1022,886,875,789,692,651,621,614,590,1588
30077,Isla,,,,45590,23300,22290,3917,3840,3892,3915,3697,3599,3504,3289,3005,2804,2558,2200,1741,3629
30078,Ixcatepec,,,,14223,7103,7120,899,1188,1455,1362,939,714,751,804,851,906,880,821,764,1889
30079,Ixhuacán de los Reyes,3574.26,13064.0,,12064,5974,6090,1126,1160,1179,1130,1080,1059,926,763,665,611,537,474,404,950
30080,Ixhuatlán del Café,,,,24112,12084,12028,2350,2408,2376,2266,2099,1986,1795,1533,1297,1191,1104,983,801,1923
30081,Ixhuatlancillo,,,,27721,14427,13294,2584,2593,2496,2392,2360,2484,2414,2083,1779,1598,1347,1093,851,1647
30082,Ixhuatlán del Sureste,5856.53,23762.0,,16595,8270,8325,1331,1298,1361,1467,1515,1495,1364,1220,1122,1059,934,761,568,1100
30083,Ixhuatlán de Madero,4464.56,25920.0,,56851,29102,27749,4236,5289,5843,5186,3811,3351,3476,3316,3119,3111,3134,3200,3059,6720
30084,Ixmatlahuacan,,,,6082,3073,3009,433,448,454,435,391,379,417,455,456,441,401,340,273,759
30085,Ixtaczoquitlán,,,,72856,37487,35369,6217,6194,5863,5874,6244,6586,6138,5322,4642,4315,4011,3557,2730,5163
30086,Jalacingo,2078.33,68859.0,,46697,23848,22849,5389,5438,5175,4642,4112,3896,3508,2869,2330,2029,1734,1468,1233,2874
30087,Xalapa,6254.28,131035.0,7295.0,516265,272927,243338,37607,37255,37471,41623,45931,46003,41388,37148,34698,34273,32078,27602,21582,41606
30088,Jalcomulco,,,,5407,2682,2725,345,377,383,368,361,407,426,385,358,360,339,302,262,734
30089,Jáltipan,,,,44089,23005,21084,3087,3298,3401,3500,3427,3374,3267,3125,3014,2991,2783,2428,2017,4377
30090,Jamapa,,,,12058,6157,5901,894,894,929,970,938,911,887,833,798,806,738,621,518,1321
30091,Jesús Carranza,4048.15,32740.0,,30627,15360,15267,2668,2868,3040,2938,2508,2193,2045,1893,1750,1680,1549,1384,1208,2903
30092,Xico,4446.61,23000.0,4000.0,40683,20582,20101,3589,3819,3622,3483,3532,3693,3412,2810,2306,2068,1926,1800,1514,3109
30093,Jilotepec,,,,17705,9065,8640,1513,1555,1512,1457,1436,1469,1406,1260,1128,1046,929,812,676,1506
30094,Juan Rodríguez Clara,5068.2,16740.0,,41374,20932,20442,3480,3498,3635,3543,3155,2983,2949,2789,2600,2527,2338,2081,1772,4024
30095,Juchique de Ferrer,,,,16671,8421,8250,1308,1436,1566,1416,1124,1020,1043,1016,962,984,973,894,802,2127
30096,Landero y Coss,,,,1680,863,817,104,106,112,127,130,123,110,93,86,99,112,108,97,273
30097,Lerdo de Tejada,5730.77,10023.0,,21084,11241,9843,1294,1442,1521,1488,1399,1357,1348,1377,1406,1470,1471,1401,1259,2851
30098,Magdalena,,,,3255,1634,1621,357,364,367,341,310,287,238,177,138,126,123,123,106,198
30099,Maltrata,,,,18954,9780,9174,1939,1919,1921,1889,1724,1508,1297,1138,1042,990,851,686,555,1495
30100,Manlio Fabio Altamirano,,,,25006,12698,12308,1790,1852,1915,1971,1950,1899,1843,1809,1734,1625,1450,1316,1167,2685
30101,Mariano Escobedo,3870.0,2497.0,,38665,20032,18633,4012,3999,3857,3728,3527,3262,2743,2303,2161,2129,1920,1605,1204,2215
30102,Martínez de la Torre,7063.57,21462.0,1022.0,111293,57929,53364,8896,9329,9396,9184,8658,8573,8507,8152,7724,7335,6444,5414,4368,9313
30103,Mecatlán,3110.4,11700.0,,13001,6593,6408,1447,1596,1538,1251,941,876,852,716,628,635,621,564,466,870
30104,Mecayapan,5838.6,22880.0,,17617,9008,8609,1596,1664,1847,1854,1671,1504,1329,1134,981,901,793,657,509,1177
30105,Medellín de Bravo,6818.85,50786.0,810.0,84763,44037,40726,7270,6858,6252,6324,6950,8005,8138,7153,6011,5337,4540,3607,2804,5514
30106,Miahuatlán,,,,4953,2514,2439,514,501,508,481,413,372,353,311,267,243,219,203,182,386
30107,Las Minas,,,,3142,1539,1603,365,392,385,318,259,243,220,174,131,113,105,105,103,229
30108,Minatitlán,6643.0,43211.0,4088.0,165064,85116,79948,12221,12565,12903,13178,13217,13449,12729,11549,10907,10914,10152,8703,7092,15485
30109,Misantla,4576.4,24640.0,2464.0,68044,34854,33190,5298,5659,6051,5966,5151,4614,4513,4452,4352,4254,3844,3395,3006,7489
30110,Mixtla de Altamirano,,,,12296,6089,6207,1480,1577,1443,1227,1078,994,829,643,528,497,466,432,377,725
30111,Moloacán,,,,18214,9351,8863,1515,1486,1570,1668,1638,1538,1338,1155,1075,1056,985,903,766,1521
30112,Naolinco,,,,23093,11804,11289,1830,1928,1989,1972,1889,1865,1792,1650,1492,1364,1217,1082,906,2117
30113,Naranjal,3064.67,42600.0,,4832,2491,2341,446,463,475,455,416,386,353,308,265,241,216,191,163,454
30114,Nautla,,,,11603,5905,5698,771,857,941,893,741,670,707,762,778,785,735,667,615,1681
30115,Nogales,1911.21,66444.0,12599.0,40043,20907,19136,3251,3243,3210,3281,3373,3335,3036,2699,2442,2369,2213,1939,1625,4027
30116,Oluta,,,,17412,9028,8384,1413,1405,1493,1545,1489,1416,1313,1214,1123,1089,999,832,658,1423
30117,Omealca,,,,25294,13068,12226,2112,2216,2208,2154,1998,1896,1809,1705,1593,1521,1356,1183,1033,2510
30118,Orizaba,4157.73,31140.0,5785.0,135192,72953,62239,8650,9107,9000,9438,10021,10355,10024,9460,8892,8886,8868,8442,7205,16844
30119,Otatitlán,,,,5998,3129,2869,463,495,477,450,405,397,404,410,414,406,368,328,268,713
30120,Oteapan,,,,17217,8752,8465,1445,1397,1438,1534,1615,1646,1498,1283,1108,997,864,711,556,1125
30121,Ozuluama de Mascareñas,4163.24,20068.0,,24544,12000,12544,1719,1922,2002,1857,1578,1540,1631,1637,1637,1643,1554,1463,1303,3058
30122,Pajapan,3033.06,15616.0,976.0,18277,9101,9176,1528,1578,1749,1873,1778,1621,1452,1248,1035,916,824,730,635,1310
30123,Pánuco,4402.83,26448.0,3985.0,106431,53401,53030,8652,8678,8749,8884,8322,7774,7524,7341,7127,6997,6417,5556,4546,9864
30124,Papantla,,,,166691,84125,82566,13378,13252,13748,14126,13313,12510,11805,11149,10630,10290,9596,8791,7527,16576
30125,Paso del Macho,,,,33539,16953,16586,2941,2925,2771,2734,2808,2891,2728,2427,2144,1960,1730,1500,1250,2730
30126,Paso de Ovejas,8227.5,7512.0,626.0,35636,17881,17755,2514,2621,2642,2632,2627,2690,2662,2549,2438,2387,2203,1994,1716,3961
30127,La Perla,,,,29206,14872,14334,4284,4241,3886,3220,2511,2117,1829,1495,1212,1038,838,664,552,1319
30128,Perote,4122.5,49038.0,,77431,38852,38579,8289,8026,7314,6752,6613,6855,6452,5415,4448,3934,3438,2840,2208,4847
30129,Platón Sánchez,,,,19207,9803,9404,1478,1757,1879,1641,1226,1099,1148,1109,1063,1104,1124,1116,1011,2452
30130,Playa Vicente,4108.4,16870.0,,39642,20650,18992,3181,3474,3667,3438,2845,2623,2678,2621,2447,2319,2205,2054,1765,4325
30131,Poza Rica de Hidalgo,6990.19,48919.0,10041.0,219503,115307,104196,16221,15895,15430,15755,16740,17953,17576,16216,14989,14544,13488,11890,10108,22698
30132,Las Vigas de Ramírez,,,,20832,10441,10391,2285,2142,1973,1886,1883,1880,1673,1384,1145,1013,877,717,567,1407
30133,Pueblo Viejo,7210.04,58004.0,1655.0,61252,30577,30675,5208,5194,5122,4978,4859,4910,4702,4372,4190,4070,3594,2968,2296,4789
30134,Puente Nacional,,,,24029,12194,11835,1776,1846,1862,1845,1791,1772,1742,1701,1676,1693,1532,1299,1081,2413
30135,Rafael Delgado,5847.14,40600.0,4712.0,24667,12522,12145,2542,2663,2461,2319,2319,2343,2063,1634,1314,1164,1013,844,660,1328
30136,Rafael Lucio,4779.35,14416.0,2544.0,8596,4415,4181,873,868,790,746,764,791,731,612,511,457,390,315,244,504
30137,Los Reyes,,,,6243,3141,3102,680,735,717,644,585,552,466,355,271,235,223,213,186,381
30138,Río Blanco,6146.0,11454.0,,44767,23728,21039,3086,3284,3169,3201,3359,3568,3485,3137,2897,2925,2832,2574,2160,5090
30139,Saltabarranca,,,,6568,3390,3178,406,460,486,485,446,429,432,425,430,457,449,420,365,878
30140,San Andrés Tenejapan,,,,3116,1588,1528,331,317,319,324,330,311,251,189,146,130,119,99,70,180
30141,San Andrés Tuxtla,3126.37,13338.0,,173917,90276,83641,14279,15220,15955,15628,14120,13367,12634,11701,11190,10755,9442,7987,6640,14999
30142,San Juan Evangelista,4786.21,27740.0,,35772,18197,17575,2754,3048,3336,3235,2796,2606,2563,2396,2223,2140,1940,1680,1418,3637
30143,Santiago Tuxtla,,,,60744,31482,29262,4465,5081,5294,5033,4450,4314,4325,4109,3939,3913,3568,3136,2720,6397
30144,Sayula de Alemán,,,,34488,17527,16961,3037,3177,3223,3111,2841,2691,2526,2281,2081,1980,1776,1524,1265,2975
30145,Soconusco,4856.28,34434.0,1913.0,17237,8835,8402,1432,1463,1512,1515,1462,1479,1430,1282,1143,1085,977,771,550,1136
30146,Sochiapa,,,,3852,1921,1931,392,394,384,374,367,356,305,240,196,180,158,127,102,277
30147,Soledad Atzompa,,,,24408,12252,12156,2996,2876,2661,2435,2308,2221,1889,1456,1147,998,845,716,618,1242
30148,Soledad de Doblado,4639.56,14022.0,,29247,14770,14477,2226,2211,2310,2376,2302,2247,2131,1973,1871,1870,1730,1461,1243,3296
30149,Soteapan,2864.41,36408.0,4585.0,36224,18403,17821,3998,4138,4251,3879,3300,2987,2675,2205,1816,1638,1444,1218,938,1737
30150,Tamalín,,,,12271,6118,6153,843,984,1135,1104,917,820,817,800,790,803,735,631,546,1346
30151,Tamiahua,,,,24541,12234,12307,1336,1807,2169,1999,1419,1157,1302,1503,1685,1815,1740,1613,1472,3524
30152,Tampico Alto,,,,13173,6363,6810,854,992,1024,932,802,820,868,850,851,914,907,823,722,1814
30153,Tancoco,,,,6091,3134,2957,400,460,508,502,431,384,364,356,377,402,368,327,316,896
30154,Tantima,,,,13704,6737,6967,837,1067,1254,1162,852,719,783,840,860,878,833,785,775,2059
30155,Tantoyuca,,,,109371,55288,54083,10090,11429,11791,10407,8005,6844,6694,6369,6121,6167,5734,5006,4325,10389
30156,Tatatila,,,,6215,2971,3244,734,719,688,620,546,495,430,351,296,267,224,191,175,479
30157,Castillo de Teayo,,,,20839,10327,10512,1526,1675,1869,1849,1525,1341,1368,1356,1310,1294,1207,1103,983,2433
30158,Tecolutla,,,,25383,12885,12498,1821,2006,2124,2074,1795,1663,1694,1702,1688,1681,1560,1406,1249,2920
30159,Tehuipango,,,,27449,14122,13327,3567,3712,3350,2866,2481,2252,1937,1537,1207,1038,898,793,661,1150
30160,Álamo Temapache,4220.39,96476.0,970.0,110730,55699,55031,8461,8954,9750,9607,8409,7676,7406,7158,7037,7054,6525,5844,5114,11735
30161,Tempoal,5011.24,14654.0,,37562,19079,18483,2815,3337,3608,3225,2428,2175,2299,2285,2255,2317,2233,2054,1854,4677
30162,Tenampa,,,,7126,3636,3490,620,637,653,648,624,606,550,464,396,373,353,330,292,580
30163,Tenochtitlán,,,,5443,2816,2627,530,587,600,493,352,330,361,347,318,298,267,240,217,503
30164,Teocelo,,,,17628,9063,8565,1444,1451,1431,1394,1411,1464,1395,1226,1061,997,957,878,732,1787
30165,Tepatlaxco,,,,8921,4345,4576,863,844,835,803,763,749,687,586,499,449,403,372,319,749
30166,Tepetlán,,,,10198,5020,5178,768,829,864,840,797,822,834,753,641,587,529,466,417,1051
30167,Tepetzintla,,,,15484,7839,7645,1166,1293,1506,1446,1103,911,933,950,963,976,892,781,699,1865
30168,Tequila,,,,16058,8155,7903,1938,1963,1807,1589,1420,1322,1143,918,720,621,592,570,473,982
30169,José Azueta,,,,24113,12279,11834,1818,1894,2072,2066,1831,1699,1666,1608,1524,1482,1388,1268,1117,2680
30170,Texcatepec,,,,11578,5930,5648,1203,1439,1418,1175,938,874,786,630,546,530,493,443,360,743
30171,Texhuacán,1987.64,15334.0,,5652,2982,2670,588,599,590,540,499,485,427,341,275,248,227,212,183,438
30172,Texistepec,,,,21910,10936,10974,1752,1921,1989,1909,1672,1605,1627,1525,1370,1283,1183,1052,870,2152
30173,Tezonapa,,,,59819,30242,29577,5602,5800,5770,5391,4772,4473,4165,3745,3427,3296,3014,2649,2238,5477
30174,Tierra Blanca,4196.45,20960.0,,111746,57911,53835,8107,8139,8367,8914,9081,9002,8421,7695,7211,7166,6811,6084,5191,11557
30175,Tihuatlán,4968.0,104580.0,1460.0,101652,51801,49851,8810,8825,9112,9018,8368,7899,7482,6973,6405,5918,5197,4509,3924,9212
30176,Tlacojalpan,,,,5213,2656,2557,391,432,423,403,365,346,349,369,369,345,296,253,223,649
30177,Tlacolulan,,,,11897,5844,6053,1426,1303,1253,1228,1147,1051,905,730,579,482,408,361,318,706
30178,Tlacotalpan,,,,14158,7366,6792,810,915,1031,1053,962,891,896,952,997,1030,983,892,781,1965
30179,Tlacotepec de Mejía,,,,4178,2109,2069,349,375,381,357,321,317,317,290,257,239,210,175,156,434
30180,Tlachichilco,,,,12206,6210,5996,1046,1231,1318,1146,859,754,765,725,680,665,618,583,561,1255
30181,Tlalixcoyan,5329.29,10047.0,591.0,40269,20454,19815,2790,2857,3111,3225,2992,2734,2614,2615,2650,2753,2627,2338,2038,4925
30182,Tlalnelhuayocan,,,,19938,10130,9808,1959,1951,1909,1936,1962,1899,1661,1376,1140,1009,866,699,527,1044
30183,Tlapacoyan,5596.03,50964.0,,65438,33625,31813,5987,6227,6007,5673,5305,5232,4998,4526,4025,3670,3235,2822,2412,5319
30184,Tlaquilpa,,,,8076,4306,3770,911,971,952,818,690,637,557,451,381,365,336,283,219,505
30185,Tlilapan,,,,5617,2873,2744,586,575,559,536,519,513,458,375,307,272,240,199,146,332
30186,Tomatlán,,,,7361,3733,3628,556,574,588,595,608,634,595,516,458,439,411,364,299,724
30187,Tonayán,,,,6014,3097,2917,662,655,668,641,564,492,438,383,308,245,194,173,169,422
30188,Totutla,,,,18412,9240,9172,1591,1669,1697,1652,1554,1514,1414,1234,1060,976,911,831,704,1605
30189,Tuxpan,7148.18,45850.0,,171137,87631,83506,13253,13222,13180,13482,13659,13844,12967,12099,11898,11707,10439,8869,7244,15274
30190,Tuxtilla,,,,2369,1199,1170,141,135,146,157,151,139,135,144,158,177,176,169,157,384
30191,Ursulo Galván,,,,32704,16804,15900,2049,2177,2311,2398,2320,2190,2138,2248,2382,2440,2290,2106,1790,3865
30192,Vega de Alatorre,,,,21431,11072,10359,1504,1703,1815,1764,1507,1323,1331,1421,1433,1418,1354,1234,1066,2558
30193,Veracruz,6682.71,172706.0,10847.0,631173,328011,303162,44030,44776,44031,46857,51807,55233,52122,46968,43967,43555,40635,35170,27782,54240
30194,Villa Aldama,,,,12494,6311,6183,1552,1585,1386,1154,1034,1046,960,762,626,582,490,372,279,666
30195,Xoxocotla,,,,5716,2790,2926,571,619,654,616,535,481,418,337,285,259,219,184,156,382
30196,Yanga,,,,19109,10128,8981,1520,1514,1482,1454,1413,1385,1324,1295,1273,1237,1131,1034,919,2128
30197,Yecuatla,,,,12613,6416,6197,961,1060,1167,1115,896,747,727,734,726,747,747,718,650,1618
30198,Zacualpan,,,,7577,3923,3654,692,772,746,628,494,492,518,468,410,394,376,353,330,904
30199,Zaragoza,,,,11932,6090,5842,1120,1210,1246,1226,1174,1127,985,785,640,562,461,383,325,688
30200,Zentla,,,,14138,7001,7137,1080,1129,1163,1161,1133,1162,1135,1013,884,823,767,702,611,1375
30201,Zongolica,6753.79,22154.0,1166.0,45995,23223,22772,4484,4730,4646,4291,3960,3849,3479,2898,2435,2259,2070,1803,1490,3601
30202,Zontecomatlán de López y Fuentes,,,,15322,7748,7574,1596,1850,1793,1454,1154,1084,997,855,769,729,667,634,574,1166
30203,Zozocolco de Hidalgo,,,,15836,8079,7757,1548,1739,1685,1371,1066,1038,1027,889,788,798,804,779,723,1581
30204,Agua Dulce,,,,50966,26203,24763,3850,4132,4204,4160,4041,4019,3832,3577,3399,3288,3000,2660,2246,4558
30205,El Higo,,,,20720,10405,10315,1572,1640,1707,1638,1447,1369,1393,1425,1422,1415,1311,1144,955,2282
30206,Nanchital de Lázaro Cárdenas del Río,16317.0,7460.0,,31382,16128,15254,2185,2240,2330,2547,2704,2725,2500,2282,2228,2273,2116,1727,1261,2264
30207,Tres Valles,,,,48898,25092,23806,3855,3999,4111,4043,3746,3572,3426,3304,3244,3217,2926,2546,2135,4774
30208,Carlos A. Carrillo,8034.23,9971.0,,26179,13634,12545,1726,1822,1794,1813,1837,1846,1744,1692,1751,1858,1809,1737,1572,3178
30209,Tatahuicapan de Juárez,,,,16362,8350,8012,1447,1614,1754,1728,1536,1382,1253,1071,896,816,733,625,500,1007
30210,Uxpanapa,,,,30599,15100,15499,3237,3291,3377,3129,2628,2369,2181,1860,1565,1431,1317,1207,1041,1966
30211,San Rafael,,,,31576,16076,15500,2285,2403,2525,2461,2221,2162,2217,2216,2191,2207,2017,1729,1484,3458
30212,Santiago Sochiapan,,,,15107,7792,7315,1377,1556,1632,1490,1149,967,953,910,875,877,791,675,570,1285
31001,Abalá,,,,7096,3467,3629,605,595,597,601,606,634,621,515,400,365,356,331,277,593
31002,Acanceh,4967.38,10624.0,1328.0,17569,8777,8792,1404,1418,1393,1409,1508,1654,1641,1456,1211,1026,876,750,615,1208
31003,Akil,,,,11978,6105,5873,1138,1089,1133,1180,1132,1074,966,826,706,626,538,443,358,769
31004,Baca,5076.52,18722.0,,6486,3280,3206,482,490,455,420,452,562,625,545,404,335,336,351,336,693
31005,Bokobá,,,,2373,1163,1210,169,172,173,182,192,206,203,172,148,147,148,134,105,222
31006,Buctzotz,,,,9650,4813,4837,747,795,856,822,707,671,690,662,618,616,581,510,428,947
31007,Cacalchén,,,,7853,3825,4028,580,594,596,619,662,714,703,626,529,463,406,358,305,698
31008,Calotmul,,,,4369,2179,2190,321,329,363,368,331,314,294,269,255,248,245,245,225,562
31009,Cansahcab,,,,5039,2539,2500,329,342,366,369,360,373,385,348,297,302,324,307,255,682
31010,Cantamayec,,,,2711,1298,1413,266,261,282,288,265,229,183,142,116,114,115,108,94,248
31011,Celestún,,,,8355,4072,4283,799,729,732,740,717,710,695,657,591,512,408,334,269,462
31012,Cenotillo,,,,4244,2195,2049,337,316,302,301,281,286,293,267,241,242,250,246,226,656
31013,Conkal,,,,12079,6030,6049,942,908,884,907,974,1079,1100,996,868,796,680,547,443,955
31014,Cuncunul,,,,1742,857,885,139,131,159,172,161,141,120,108,106,104,88,70,63,180
31015,Cuzamá,,,,5602,2759,2843,454,452,474,488,508,545,522,425,334,291,255,229,202,423
31016,Chacsinkín,,,,3228,1597,1631,324,323,336,333,294,252,224,211,199,176,133,103,93,227
31017,Chankom,,,,4938,2428,2510,462,450,481,487,446,395,337,276,246,258,251,215,185,449
31018,Chapab,,,,3421,1709,1712,274,266,285,291,278,269,267,247,204,179,172,173,159,357
31019,Chemax,,,,39390,19536,19854,4761,4706,4474,4029,3515,3154,2738,2287,1940,1751,1488,1199,981,2367
31020,Chicxulub Pueblo,,,,4863,2367,2496,375,370,367,382,407,453,454,384,307,273,253,230,200,408
31021,Chichimilá,,,,9050,4491,4559,1019,998,945,866,808,756,643,520,430,394,375,343,290,663
31022,Chikindzonot,,,,4471,2203,2268,429,473,495,460,381,326,298,272,254,247,216,181,147,292
31023,Chocholá,,,,5121,2513,2608,371,380,392,404,411,416,418,406,358,304,259,235,216,551
31024,Chumayel,2628.45,13035.0,,3534,1801,1733,282,292,319,321,285,260,269,259,215,179,167,167,149,370
31025,Dzán,,,,5751,2943,2808,542,480,484,514,519,502,449,385,342,322,292,249,203,468
31026,Dzemul,,,,4030,2007,2023,248,268,287,292,283,300,326,319,284,249,222,209,203,540
31027,Dzidzantún,4589.92,33248.0,1056.0,8950,4424,4526,545,611,683,685,620,632,685,681,640,615,556,483,437,1077
31028,Dzilam de Bravo,,,,2925,1422,1503,227,232,241,236,214,211,222,225,219,210,181,150,120,237
31029,Dzilam González,,,,6595,3210,3385,423,489,533,513,449,451,494,493,461,444,416,374,325,730
31030,Dzitás,,,,4079,1990,2089,355,365,365,346,312,302,296,270,249,240,218,191,157,413
31031,Dzoncauich,2265.6,13440.0,1152.0,2857,1442,1415,200,215,217,208,201,208,197,170,156,169,182,179,161,394
31032,Espita,3052.48,11928.0,,17470,8598,8872,1635,1782,1822,1697,1485,1345,1200,1040,939,895,795,697,608,1530
31033,Halachó,4985.88,73383.0,777.0,21842,10795,11047,1774,1756,1794,1875,1977,2056,1926,1604,1272,1119,1038,946,827,1878
31034,Hocabá,,,,6672,3329,3343,545,553,561,549,536,572,578,492,384,316,295,303,288,700
31035,Hoctún,3796.39,57738.0,381.0,6416,3239,3177,460,487,528,551,525,510,510,478,405,345,320,323,305,669
31036,Homún,,,,8324,4084,4240,649,676,698,722,753,809,772,612,475,437,412,377,322,610
31037,Huhí,,,,5643,2768,2875,424,440,474,473,467,500,503,436,343,282,259,249,228,565
31038,Hunucmá,2904.0,30690.0,,35208,17635,17573,3045,2939,2929,3064,3192,3249,3091,2744,2306,1979,1706,1467,1188,2309
31039,Ixil,,,,4436,2173,2263,338,371,381,369,361,396,419,379,309,252,202,169,154,336
31040,Izamal,6339.64,17292.0,638.0,29174,14714,14460,2342,2400,2415,2420,2346,2340,2315,2126,1862,1711,1510,1299,1139,2949
31041,Kanasín,5752.12,73729.0,2248.0,111150,55951,55199,11329,10707,9586,9114,9898,11576,11542,9574,7446,5959,4686,3554,2487,3692
31042,Kantunil,,,,5850,2990,2860,511,534,540,514,439,397,388,350,316,331,336,303,255,636
