"imun","mun","idmes","mes","casos_diarios","muertos_diarios","hospitalizados_diarios"
"30088","Jalcomulco","1","2021-01",2,0,1
"30088","Jalcomulco","5","2020-05",0,0,0
"30088","Jalcomulco","6","2020-06",0,0,0
"30088","Jalcomulco","7","2020-07",2,0,2
"30088","Jalcomulco","8","2020-08",1,1,1
"30088","Jalcomulco","9","2020-09",0,0,0
"30088","Jalcomulco","10","2020-10",1,0,0
"30088","Jalcomulco","11","2020-11",0,0,0
"30088","Jalcomulco","12","2020-12",1,0,1
"30089","Jáltipan","1","2021-01",24,2,11
"30089","Jáltipan","3","2020-03",0,0,0
"30089","Jáltipan","4","2020-04",5,1,1
"30089","Jáltipan","5","2020-05",20,7,16
"30089","Jáltipan","6","2020-06",51,13,34
"30089","Jáltipan","7","2020-07",34,12,22
"30089","Jáltipan","8","2020-08",6,5,3
"30089","Jáltipan","9","2020-09",12,3,4
"30089","Jáltipan","10","2020-10",2,0,1
"30089","Jáltipan","11","2020-11",5,0,2
"30089","Jáltipan","12","2020-12",5,1,1
"30090","Jamapa","1","2021-01",2,0,0
"30090","Jamapa","4","2020-04",2,1,1
"30090","Jamapa","5","2020-05",6,2,3
"30090","Jamapa","6","2020-06",5,2,3
"30090","Jamapa","7","2020-07",3,0,0
"30090","Jamapa","8","2020-08",6,2,2
"30090","Jamapa","9","2020-09",2,0,1
"30090","Jamapa","10","2020-10",6,0,3
"30090","Jamapa","11","2020-11",2,1,1
"30090","Jamapa","12","2020-12",2,0,0
"30091","Jesús Carranza","1","2021-01",1,1,1
"30091","Jesús Carranza","6","2020-06",1,0,1
"30091","Jesús Carranza","7","2020-07",5,2,4
"30091","Jesús Carranza","8","2020-08",2,0,2
"30091","Jesús Carranza","9","2020-09",4,2,3
"30091","Jesús Carranza","10","2020-10",1,0,1
"30091","Jesús Carranza","11","2020-11",1,1,1
"30091","Jesús Carranza","12","2020-12",1,1,1
"30092","Xico","1","2020-01",0,0,0
"30092","Xico","1","2021-01",6,0,0
"30092","Xico","2","2020-02",0,0,0
"30092","Xico","3","2020-03",0,0,0
"30092","Xico","4","2020-04",1,1,1
"30092","Xico","5","2020-05",5,1,2
"30092","Xico","6","2020-06",12,1,6
"30092","Xico","7","2020-07",18,9,12
"30092","Xico","8","2020-08",14,4,6
"30092","Xico","9","2020-09",8,1,2
"30092","Xico","10","2020-10",2,0,2
"30092","Xico","11","2020-11",0,0,0
"30092","Xico","12","2020-12",1,0,0
"30093","Jilotepec","1","2021-01",5,1,3
"30093","Jilotepec","3","2020-03",0,0,0
"30093","Jilotepec","4","2020-04",0,0,0
"30093","Jilotepec","5","2020-05",1,0,1
"30093","Jilotepec","6","2020-06",8,0,4
"30093","Jilotepec","7","2020-07",11,4,3
"30093","Jilotepec","8","2020-08",9,2,6
"30093","Jilotepec","9","2020-09",3,0,1
"30093","Jilotepec","10","2020-10",4,0,3
"30093","Jilotepec","11","2020-11",4,2,3
"30093","Jilotepec","12","2020-12",1,0,1
"30094","Juan Rodríguez Clara","1","2021-01",6,0,4
"30094","Juan Rodríguez Clara","4","2020-04",0,0,0
"30094","Juan Rodríguez Clara","5","2020-05",2,0,2
"30094","Juan Rodríguez Clara","6","2020-06",5,0,4
"30094","Juan Rodríguez Clara","7","2020-07",22,3,18
"30094","Juan Rodríguez Clara","8","2020-08",5,2,5
"30094","Juan Rodríguez Clara","9","2020-09",10,3,8
"30094","Juan Rodríguez Clara","10","2020-10",0,0,0
"30094","Juan Rodríguez Clara","11","2020-11",2,2,2
"30094","Juan Rodríguez Clara","12","2020-12",2,0,2
"30095","Juchique de Ferrer","1","2021-01",3,0,2
"30095","Juchique de Ferrer","6","2020-06",2,0,2
"30095","Juchique de Ferrer","7","2020-07",3,2,1
"30095","Juchique de Ferrer","8","2020-08",1,0,1
"30095","Juchique de Ferrer","9","2020-09",2,0,1
"30095","Juchique de Ferrer","10","2020-10",0,0,0
"30095","Juchique de Ferrer","11","2020-11",0,0,0
"30095","Juchique de Ferrer","12","2020-12",0,0,0
"30096","Landero y Coss","1","2021-01",0,0,0
"30096","Landero y Coss","6","2020-06",2,0,1
"30096","Landero y Coss","7","2020-07",0,0,0
"30096","Landero y Coss","8","2020-08",0,0,0
"30096","Landero y Coss","9","2020-09",1,0,0
"30096","Landero y Coss","10","2020-10",0,0,0
"30096","Landero y Coss","11","2020-11",0,0,0
"30096","Landero y Coss","12","2020-12",0,0,0
"30097","Lerdo de Tejada","1","2021-01",48,5,16
"30097","Lerdo de Tejada","3","2020-03",0,0,0
"30097","Lerdo de Tejada","4","2020-04",2,0,1
"30097","Lerdo de Tejada","5","2020-05",13,1,4
"30097","Lerdo de Tejada","6","2020-06",27,8,15
"30097","Lerdo de Tejada","7","2020-07",34,6,18
"30097","Lerdo de Tejada","8","2020-08",19,7,12
"30097","Lerdo de Tejada","9","2020-09",24,3,9
"30097","Lerdo de Tejada","10","2020-10",9,1,6
"30097","Lerdo de Tejada","11","2020-11",3,1,0
"30097","Lerdo de Tejada","12","2020-12",12,1,3
"30098","Magdalena","1","2021-01",1,1,1
"30098","Magdalena","5","2020-05",1,1,1
"30098","Magdalena","6","2020-06",0,0,0
"30098","Magdalena","7","2020-07",0,0,0
"30098","Magdalena","8","2020-08",0,0,0
"30098","Magdalena","9","2020-09",0,0,0
"30098","Magdalena","10","2020-10",0,0,0
"30098","Magdalena","11","2020-11",0,0,0
"30098","Magdalena","12","2020-12",0,0,0
"30099","Maltrata","1","2020-01",0,0,0
"30099","Maltrata","1","2021-01",12,1,2
"30099","Maltrata","2","2020-02",0,0,0
"30099","Maltrata","3","2020-03",0,0,0
"30099","Maltrata","4","2020-04",2,0,2
"30099","Maltrata","5","2020-05",0,1,0
"30099","Maltrata","6","2020-06",4,0,0
"30099","Maltrata","7","2020-07",17,2,3
"30099","Maltrata","8","2020-08",9,1,0
"30099","Maltrata","9","2020-09",12,2,0
"30099","Maltrata","10","2020-10",1,0,1
"30099","Maltrata","11","2020-11",0,0,0
"30099","Maltrata","12","2020-12",4,0,0
"30100","Manlio Fabio Altamirano","1","2021-01",9,1,1
"30100","Manlio Fabio Altamirano","5","2020-05",18,9,13
"30100","Manlio Fabio Altamirano","6","2020-06",11,3,2
"30100","Manlio Fabio Altamirano","7","2020-07",25,3,4
"30100","Manlio Fabio Altamirano","8","2020-08",8,1,1
"30100","Manlio Fabio Altamirano","9","2020-09",8,0,1
"30100","Manlio Fabio Altamirano","10","2020-10",6,1,2
"30100","Manlio Fabio Altamirano","11","2020-11",4,2,2
"30100","Manlio Fabio Altamirano","12","2020-12",4,0,0
"30101","Mariano Escobedo","1","2021-01",35,3,3
"30101","Mariano Escobedo","3","2020-03",0,0,0
"30101","Mariano Escobedo","4","2020-04",2,0,1
"30101","Mariano Escobedo","5","2020-05",3,2,1
"30101","Mariano Escobedo","6","2020-06",32,2,6
"30101","Mariano Escobedo","7","2020-07",105,11,17
"30101","Mariano Escobedo","8","2020-08",62,8,12
"30101","Mariano Escobedo","9","2020-09",38,8,8
"30101","Mariano Escobedo","10","2020-10",43,5,7
"30101","Mariano Escobedo","11","2020-11",14,3,1
"30101","Mariano Escobedo","12","2020-12",27,0,2
"30102","Martínez de la Torre","1","2020-01",0,0,0
"30102","Martínez de la Torre","1","2021-01",97,8,23
"30102","Martínez de la Torre","2","2020-02",0,0,0
"30102","Martínez de la Torre","3","2020-03",0,0,0
"30102","Martínez de la Torre","4","2020-04",5,3,4
"30102","Martínez de la Torre","5","2020-05",31,3,14
"30102","Martínez de la Torre","6","2020-06",83,16,31
"30102","Martínez de la Torre","7","2020-07",249,34,90
"30102","Martínez de la Torre","8","2020-08",74,13,27
"30102","Martínez de la Torre","9","2020-09",32,8,8
"30102","Martínez de la Torre","10","2020-10",29,2,7
"30102","Martínez de la Torre","11","2020-11",20,3,3
"30102","Martínez de la Torre","12","2020-12",27,1,9
"30103","Mecatlán","1","2021-01",0,0,0
"30103","Mecatlán","6","2020-06",1,1,1
"30103","Mecatlán","7","2020-07",1,1,1
"30103","Mecatlán","8","2020-08",1,0,0
"30103","Mecatlán","9","2020-09",0,0,0
"30103","Mecatlán","10","2020-10",0,0,0
"30103","Mecatlán","11","2020-11",0,0,0
"30103","Mecatlán","12","2020-12",0,0,0
"30104","Mecayapan","1","2021-01",1,0,0
"30104","Mecayapan","5","2020-05",1,0,1
"30104","Mecayapan","6","2020-06",1,1,1
"30104","Mecayapan","7","2020-07",1,0,1
"30104","Mecayapan","8","2020-08",0,1,0
"30104","Mecayapan","9","2020-09",2,1,1
"30104","Mecayapan","10","2020-10",1,1,1
"30104","Mecayapan","11","2020-11",0,0,0
"30104","Mecayapan","12","2020-12",0,0,0
"30105","Medellín de Bravo","1","2020-01",0,0,0
"30105","Medellín de Bravo","1","2021-01",79,2,17
"30105","Medellín de Bravo","2","2020-02",0,0,0
"30105","Medellín de Bravo","3","2020-03",1,0,0
"30105","Medellín de Bravo","4","2020-04",9,2,4
"30105","Medellín de Bravo","5","2020-05",69,9,26
"30105","Medellín de Bravo","6","2020-06",67,11,20
"30105","Medellín de Bravo","7","2020-07",86,11,26
"30105","Medellín de Bravo","8","2020-08",76,12,25
"30105","Medellín de Bravo","9","2020-09",64,4,18
"30105","Medellín de Bravo","10","2020-10",32,6,10
"30105","Medellín de Bravo","11","2020-11",34,3,4
"30105","Medellín de Bravo","12","2020-12",33,2,3
"30106","Miahuatlán","1","2021-01",0,0,0
"30106","Miahuatlán","4","2020-04",1,0,0
"30106","Miahuatlán","5","2020-05",0,0,0
"30106","Miahuatlán","6","2020-06",1,0,1
"30106","Miahuatlán","7","2020-07",8,1,7
"30106","Miahuatlán","8","2020-08",2,0,2
"30106","Miahuatlán","9","2020-09",1,1,1
"30106","Miahuatlán","10","2020-10",0,0,0
"30106","Miahuatlán","11","2020-11",0,0,0
"30106","Miahuatlán","12","2020-12",1,0,0
"30107","Las Minas","1","2021-01",0,0,0
"30107","Las Minas","10","2020-10",0,0,0
"30107","Las Minas","11","2020-11",0,0,0
"30107","Las Minas","12","2020-12",1,0,1
"30108","Minatitlán","1","2021-01",188,23,69
"30108","Minatitlán","3","2020-03",0,0,0
"30108","Minatitlán","4","2020-04",28,5,19
"30108","Minatitlán","5","2020-05",192,37,113
"30108","Minatitlán","6","2020-06",274,66,139
"30108","Minatitlán","7","2020-07",227,55,121
"30108","Minatitlán","8","2020-08",113,19,44
"30108","Minatitlán","9","2020-09",130,20,46
"30108","Minatitlán","10","2020-10",137,12,47
"30108","Minatitlán","11","2020-11",124,15,44
"30108","Minatitlán","12","2020-12",96,13,31
"30109","Misantla","1","2020-01",0,0,0
"30109","Misantla","1","2021-01",38,0,13
"30109","Misantla","2","2020-02",0,0,0
"30109","Misantla","3","2020-03",0,0,0
"30109","Misantla","4","2020-04",6,2,6
"30109","Misantla","5","2020-05",5,0,3
"30109","Misantla","6","2020-06",6,1,3
"30109","Misantla","7","2020-07",46,12,31
"30109","Misantla","8","2020-08",19,2,12
"30109","Misantla","9","2020-09",14,1,4
"30109","Misantla","10","2020-10",5,0,0
"30109","Misantla","11","2020-11",0,0,0
"30109","Misantla","12","2020-12",3,0,1
"30110","Mixtla de Altamirano","1","2021-01",0,0,0
"30110","Mixtla de Altamirano","7","2020-07",1,0,0
"30110","Mixtla de Altamirano","8","2020-08",0,0,0
"30110","Mixtla de Altamirano","9","2020-09",0,0,0
"30110","Mixtla de Altamirano","10","2020-10",0,0,0
"30110","Mixtla de Altamirano","11","2020-11",0,0,0
"30110","Mixtla de Altamirano","12","2020-12",1,0,0
"30111","Moloacán","1","2021-01",1,0,1
"30111","Moloacán","5","2020-05",5,3,5
"30111","Moloacán","6","2020-06",11,1,7
"30111","Moloacán","7","2020-07",22,10,19
"30111","Moloacán","8","2020-08",4,1,4
"30111","Moloacán","9","2020-09",3,0,2
"30111","Moloacán","10","2020-10",0,0,0
"30111","Moloacán","11","2020-11",3,1,2
"30111","Moloacán","12","2020-12",0,0,0
"30112","Naolinco","1","2021-01",6,0,5
"30112","Naolinco","3","2020-03",0,0,0
"30112","Naolinco","4","2020-04",0,0,0
"30112","Naolinco","5","2020-05",1,0,1
"30112","Naolinco","6","2020-06",5,2,4
"30112","Naolinco","7","2020-07",10,4,7
"30112","Naolinco","8","2020-08",14,5,13
"30112","Naolinco","9","2020-09",3,1,0
"30112","Naolinco","10","2020-10",1,0,1
"30112","Naolinco","11","2020-11",0,0,0
"30112","Naolinco","12","2020-12",2,0,1
"30113","Naranjal","1","2020-01",0,0,0
"30113","Naranjal","1","2021-01",1,0,1
"30113","Naranjal","2","2020-02",0,0,0
"30113","Naranjal","3","2020-03",0,0,0
"30113","Naranjal","4","2020-04",0,0,0
"30113","Naranjal","5","2020-05",1,0,1
"30113","Naranjal","6","2020-06",3,1,0
"30113","Naranjal","7","2020-07",1,0,0
"30113","Naranjal","8","2020-08",0,0,0
"30113","Naranjal","9","2020-09",2,0,1
"30113","Naranjal","10","2020-10",1,0,1
"30113","Naranjal","11","2020-11",0,0,0
"30113","Naranjal","12","2020-12",2,0,2
"30114","Nautla","1","2021-01",4,1,1
"30114","Nautla","5","2020-05",1,0,1
"30114","Nautla","6","2020-06",1,1,1
"30114","Nautla","7","2020-07",4,3,4
"30114","Nautla","8","2020-08",0,0,0
"30114","Nautla","9","2020-09",1,1,1
"30114","Nautla","10","2020-10",1,1,1
"30114","Nautla","11","2020-11",0,0,0
"30114","Nautla","12","2020-12",2,0,1
"30115","Nogales","1","2021-01",67,5,12
"30115","Nogales","4","2020-04",1,1,0
"30115","Nogales","5","2020-05",6,0,4
"30115","Nogales","6","2020-06",39,4,6
"30115","Nogales","7","2020-07",164,12,19
"30115","Nogales","8","2020-08",111,7,16
"30115","Nogales","9","2020-09",48,8,11
"30115","Nogales","10","2020-10",60,7,10
"30115","Nogales","11","2020-11",44,5,7
"30115","Nogales","12","2020-12",41,4,6
"30116","Oluta","1","2021-01",4,0,2
"30116","Oluta","4","2020-04",1,0,1
"30116","Oluta","5","2020-05",1,0,1
"30116","Oluta","6","2020-06",6,1,6
"30116","Oluta","7","2020-07",10,0,9
"30116","Oluta","8","2020-08",3,0,3
"30116","Oluta","9","2020-09",3,1,2
"30116","Oluta","10","2020-10",2,0,2
"30116","Oluta","11","2020-11",0,0,0
"30116","Oluta","12","2020-12",1,0,1
"30117","Omealca","1","2021-01",7,1,6
"30117","Omealca","2","2020-02",0,0,0
"30117","Omealca","3","2020-03",0,0,0
"30117","Omealca","4","2020-04",0,0,0
"30117","Omealca","5","2020-05",2,0,1
"30117","Omealca","6","2020-06",2,0,2
"30117","Omealca","7","2020-07",12,1,4
"30117","Omealca","8","2020-08",5,0,1
"30117","Omealca","9","2020-09",3,0,1
"30117","Omealca","10","2020-10",3,0,2
"30117","Omealca","11","2020-11",3,0,1
"30117","Omealca","12","2020-12",3,1,3
"30118","Orizaba","1","2020-01",0,0,0
"30118","Orizaba","1","2021-01",329,21,49
"30118","Orizaba","2","2020-02",0,0,0
"30118","Orizaba","3","2020-03",0,0,0
"30118","Orizaba","4","2020-04",15,1,5
"30118","Orizaba","5","2020-05",60,9,16
"30118","Orizaba","6","2020-06",227,12,26
"30118","Orizaba","7","2020-07",771,44,75
"30118","Orizaba","8","2020-08",555,54,69
"30118","Orizaba","9","2020-09",319,24,31
"30118","Orizaba","10","2020-10",305,19,28
"30118","Orizaba","11","2020-11",172,13,15
"30118","Orizaba","12","2020-12",226,20,26
"30119","Otatitlán","1","2021-01",0,0,0
"30119","Otatitlán","2","2020-02",0,0,0
"30119","Otatitlán","3","2020-03",0,0,0
"30119","Otatitlán","4","2020-04",0,0,0
"30119","Otatitlán","5","2020-05",0,0,0
"30119","Otatitlán","6","2020-06",0,0,0
"30119","Otatitlán","7","2020-07",2,0,0
"30119","Otatitlán","8","2020-08",1,0,0
"30119","Otatitlán","9","2020-09",0,0,0
"30119","Otatitlán","10","2020-10",0,0,0
"30119","Otatitlán","11","2020-11",0,0,0
"30119","Otatitlán","12","2020-12",0,0,0
"30120","Oteapan","1","2021-01",1,0,1
"30120","Oteapan","4","2020-04",2,0,0
"30120","Oteapan","5","2020-05",1,0,1
"30120","Oteapan","6","2020-06",6,1,5
"30120","Oteapan","7","2020-07",5,0,2
"30120","Oteapan","8","2020-08",1,0,0
"30120","Oteapan","9","2020-09",0,0,0
"30120","Oteapan","10","2020-10",1,0,0
"30120","Oteapan","11","2020-11",1,0,1
"30120","Oteapan","12","2020-12",2,2,1
"30121","Ozuluama de Mascareñas","1","2021-01",3,0,3
"30121","Ozuluama de Mascareñas","5","2020-05",1,0,0
"30121","Ozuluama de Mascareñas","6","2020-06",3,1,3
"30121","Ozuluama de Mascareñas","7","2020-07",3,1,2
"30121","Ozuluama de Mascareñas","8","2020-08",2,2,2
"30121","Ozuluama de Mascareñas","9","2020-09",5,1,3
"30121","Ozuluama de Mascareñas","10","2020-10",1,1,1
"30121","Ozuluama de Mascareñas","11","2020-11",2,0,0
"30121","Ozuluama de Mascareñas","12","2020-12",3,0,3
"30122","Pajapan","1","2021-01",0,0,0
"30122","Pajapan","4","2020-04",1,0,1
"30122","Pajapan","5","2020-05",0,1,0
"30122","Pajapan","6","2020-06",1,0,1
"30122","Pajapan","7","2020-07",0,0,0
"30122","Pajapan","8","2020-08",2,0,0
"30122","Pajapan","9","2020-09",0,0,0
"30122","Pajapan","10","2020-10",0,0,0
"30122","Pajapan","11","2020-11",1,1,1
"30122","Pajapan","12","2020-12",0,0,0
"30123","Pánuco","1","2020-01",0,0,0
"30123","Pánuco","1","2021-01",80,9,20
"30123","Pánuco","2","2020-02",0,0,0
"30123","Pánuco","3","2020-03",0,0,0
"30123","Pánuco","4","2020-04",2,1,0
"30123","Pánuco","5","2020-05",12,2,4
"30123","Pánuco","6","2020-06",47,5,15
"30123","Pánuco","7","2020-07",186,12,19
"30123","Pánuco","8","2020-08",128,8,13
"30123","Pánuco","9","2020-09",129,6,18
"30123","Pánuco","10","2020-10",54,6,14
"30123","Pánuco","11","2020-11",33,1,6
"30123","Pánuco","12","2020-12",44,5,9
"30124","Papantla","1","2020-01",0,0,0
"30124","Papantla","1","2021-01",79,15,43
"30124","Papantla","2","2020-02",0,0,0
"30124","Papantla","3","2020-03",0,0,0
"30124","Papantla","4","2020-04",12,0,2
"30124","Papantla","5","2020-05",61,22,29
"30124","Papantla","6","2020-06",89,15,24
"30124","Papantla","7","2020-07",109,16,47
"30124","Papantla","8","2020-08",76,18,37
"30124","Papantla","9","2020-09",51,12,29
"30124","Papantla","10","2020-10",41,13,23
"30124","Papantla","11","2020-11",64,8,22
"30124","Papantla","12","2020-12",51,14,23
"30125","Paso del Macho","1","2021-01",5,0,2
"30125","Paso del Macho","3","2020-03",0,0,0
"30125","Paso del Macho","4","2020-04",0,0,0
"30125","Paso del Macho","5","2020-05",5,0,3
"30125","Paso del Macho","6","2020-06",5,2,4
"30125","Paso del Macho","7","2020-07",10,2,9
"30125","Paso del Macho","8","2020-08",10,3,7
"30125","Paso del Macho","9","2020-09",9,3,2
"30125","Paso del Macho","10","2020-10",5,1,2
"30125","Paso del Macho","11","2020-11",4,0,2
"30125","Paso del Macho","12","2020-12",3,0,2
"30126","Paso de Ovejas","1","2021-01",25,1,9
"30126","Paso de Ovejas","3","2020-03",0,0,0
"30126","Paso de Ovejas","4","2020-04",0,0,0
"30126","Paso de Ovejas","5","2020-05",7,2,6
"30126","Paso de Ovejas","6","2020-06",22,3,7
"30126","Paso de Ovejas","7","2020-07",26,2,6
"30126","Paso de Ovejas","8","2020-08",29,6,9
"30126","Paso de Ovejas","9","2020-09",16,6,8
"30126","Paso de Ovejas","10","2020-10",21,1,2
"30126","Paso de Ovejas","11","2020-11",13,1,5
"30126","Paso de Ovejas","12","2020-12",14,4,8
"30127","La Perla","1","2021-01",2,1,1
"30127","La Perla","5","2020-05",2,1,1
"30127","La Perla","6","2020-06",2,0,1
"30127","La Perla","7","2020-07",2,0,2
"30127","La Perla","8","2020-08",1,0,1
"30127","La Perla","9","2020-09",2,0,0
"30127","La Perla","10","2020-10",0,0,0
"30127","La Perla","11","2020-11",0,0,0
"30127","La Perla","12","2020-12",2,0,1
"30128","Perote","1","2021-01",54,11,51
"30128","Perote","2","2020-02",0,0,0
"30128","Perote","3","2020-03",1,0,0
"30128","Perote","4","2020-04",3,1,3
"30128","Perote","5","2020-05",20,7,19
"30128","Perote","6","2020-06",60,19,43
"30128","Perote","7","2020-07",80,16,62
"30128","Perote","8","2020-08",36,11,32
"30128","Perote","9","2020-09",19,3,17
"30128","Perote","10","2020-10",10,0,8
"30128","Perote","11","2020-11",17,4,15
"30128","Perote","12","2020-12",21,3,16
"30129","Platón Sánchez","1","2021-01",5,4,5
"30129","Platón Sánchez","2","2020-02",0,0,0
"30129","Platón Sánchez","3","2020-03",0,0,0
"30129","Platón Sánchez","4","2020-04",0,0,0
"30129","Platón Sánchez","5","2020-05",0,0,0
"30129","Platón Sánchez","6","2020-06",1,0,1
"30129","Platón Sánchez","7","2020-07",6,2,2
"30129","Platón Sánchez","8","2020-08",3,2,3
"30129","Platón Sánchez","9","2020-09",0,0,0
"30129","Platón Sánchez","10","2020-10",1,0,0
"30129","Platón Sánchez","11","2020-11",1,0,0
"30129","Platón Sánchez","12","2020-12",3,0,0
"30130","Playa Vicente","1","2021-01",2,0,2
"30130","Playa Vicente","5","2020-05",6,2,5
"30130","Playa Vicente","6","2020-06",15,7,6
"30130","Playa Vicente","7","2020-07",10,6,6
"30130","Playa Vicente","8","2020-08",8,3,6
"30130","Playa Vicente","9","2020-09",10,4,8
"30130","Playa Vicente","10","2020-10",3,1,3
"30130","Playa Vicente","11","2020-11",2,0,2
"30130","Playa Vicente","12","2020-12",0,0,0
"30131","Poza Rica de Hidalgo","1","2020-01",0,0,0
"30131","Poza Rica de Hidalgo","1","2021-01",547,60,197
"30131","Poza Rica de Hidalgo","2","2020-02",0,0,0
"30131","Poza Rica de Hidalgo","3","2020-03",5,0,4
"30131","Poza Rica de Hidalgo","4","2020-04",68,9,41
"30131","Poza Rica de Hidalgo","5","2020-05",340,82,167
"30131","Poza Rica de Hidalgo","6","2020-06",241,38,66
"30131","Poza Rica de Hidalgo","7","2020-07",471,56,152
"30131","Poza Rica de Hidalgo","8","2020-08",333,55,136
"30131","Poza Rica de Hidalgo","9","2020-09",288,52,104
"30131","Poza Rica de Hidalgo","10","2020-10",210,37,54
"30131","Poza Rica de Hidalgo","11","2020-11",294,31,74
"30131","Poza Rica de Hidalgo","12","2020-12",517,58,153
"30132","Las Vigas de Ramírez","1","2021-01",3,1,3
"30132","Las Vigas de Ramírez","4","2020-04",0,0,0
"30132","Las Vigas de Ramírez","5","2020-05",1,0,0
"30132","Las Vigas de Ramírez","6","2020-06",2,1,1
"30132","Las Vigas de Ramírez","7","2020-07",9,2,4
"30132","Las Vigas de Ramírez","8","2020-08",6,0,3
"30132","Las Vigas de Ramírez","9","2020-09",4,0,2
"30132","Las Vigas de Ramírez","10","2020-10",2,0,1
"30132","Las Vigas de Ramírez","11","2020-11",1,0,1
"30132","Las Vigas de Ramírez","12","2020-12",1,0,1
"30133","Pueblo Viejo","1","2021-01",12,4,6
"30133","Pueblo Viejo","2","2020-02",0,0,0
"30133","Pueblo Viejo","3","2020-03",0,0,0
"30133","Pueblo Viejo","4","2020-04",1,0,1
"30133","Pueblo Viejo","5","2020-05",8,2,4
"30133","Pueblo Viejo","6","2020-06",17,1,6
"30133","Pueblo Viejo","7","2020-07",46,10,19
"30133","Pueblo Viejo","8","2020-08",19,5,5
"30133","Pueblo Viejo","9","2020-09",18,3,4
"30133","Pueblo Viejo","10","2020-10",6,1,4
"30133","Pueblo Viejo","11","2020-11",8,0,3
"30133","Pueblo Viejo","12","2020-12",10,1,4
"30134","Puente Nacional","1","2021-01",16,1,4
"30134","Puente Nacional","4","2020-04",2,0,0
