"imun","mun","idmes","mes","asegurados"
"30088","Jalcomulco","201908","2019-08",35
"30088","Jalcomulco","201909","2019-09",35
"30088","Jalcomulco","201910","2019-10",30
"30088","Jalcomulco","201911","2019-11",30
"30088","Jalcomulco","201912","2019-12",29
"30088","Jalcomulco","202001","2020-01",27
"30088","Jalcomulco","202002","2020-02",27
"30088","Jalcomulco","202003","2020-03",32
"30088","Jalcomulco","202004","2020-04",31
"30088","Jalcomulco","202005","2020-05",32
"30088","Jalcomulco","202006","2020-06",29
"30088","Jalcomulco","202007","2020-07",28
"30088","Jalcomulco","202008","2020-08",25
"30088","Jalcomulco","202009","2020-09",25
"30088","Jalcomulco","202010","2020-10",23
"30089","Jáltipan","201901","2019-01",1542
"30089","Jáltipan","201902","2019-02",1578
"30089","Jáltipan","201903","2019-03",1534
"30089","Jáltipan","201904","2019-04",1547
"30089","Jáltipan","201905","2019-05",1545
"30089","Jáltipan","201906","2019-06",1562
"30089","Jáltipan","201907","2019-07",1568
"30089","Jáltipan","201908","2019-08",1571
"30089","Jáltipan","201909","2019-09",1612
"30089","Jáltipan","201910","2019-10",1633
"30089","Jáltipan","201911","2019-11",1590
"30089","Jáltipan","201912","2019-12",1540
"30089","Jáltipan","202001","2020-01",1560
"30089","Jáltipan","202002","2020-02",1556
"30089","Jáltipan","202003","2020-03",1551
"30089","Jáltipan","202004","2020-04",1560
"30089","Jáltipan","202005","2020-05",1599
"30089","Jáltipan","202006","2020-06",1583
"30089","Jáltipan","202007","2020-07",1551
"30089","Jáltipan","202008","2020-08",1558
"30089","Jáltipan","202009","2020-09",1534
"30089","Jáltipan","202010","2020-10",1567
"30090","Jamapa","201901","2019-01",62
"30090","Jamapa","201902","2019-02",62
"30090","Jamapa","201903","2019-03",64
"30090","Jamapa","201904","2019-04",69
"30090","Jamapa","201905","2019-05",69
"30090","Jamapa","201906","2019-06",65
"30090","Jamapa","201907","2019-07",77
"30090","Jamapa","201908","2019-08",87
"30090","Jamapa","201909","2019-09",63
"30090","Jamapa","201910","2019-10",68
"30090","Jamapa","201911","2019-11",67
"30090","Jamapa","201912","2019-12",68
"30090","Jamapa","202001","2020-01",67
"30090","Jamapa","202002","2020-02",64
"30090","Jamapa","202003","2020-03",65
"30090","Jamapa","202004","2020-04",72
"30090","Jamapa","202005","2020-05",68
"30090","Jamapa","202006","2020-06",76
"30090","Jamapa","202007","2020-07",74
"30090","Jamapa","202008","2020-08",72
"30090","Jamapa","202009","2020-09",81
"30090","Jamapa","202010","2020-10",80
"30091","Jesús Carranza","201901","2019-01",291
"30091","Jesús Carranza","201902","2019-02",337
"30091","Jesús Carranza","201903","2019-03",351
"30091","Jesús Carranza","201904","2019-04",356
"30091","Jesús Carranza","201905","2019-05",358
"30091","Jesús Carranza","201906","2019-06",337
"30091","Jesús Carranza","201907","2019-07",321
"30091","Jesús Carranza","201908","2019-08",349
"30091","Jesús Carranza","201909","2019-09",343
"30091","Jesús Carranza","201910","2019-10",344
"30091","Jesús Carranza","201911","2019-11",343
"30091","Jesús Carranza","201912","2019-12",352
"30091","Jesús Carranza","202001","2020-01",342
"30091","Jesús Carranza","202002","2020-02",350
"30091","Jesús Carranza","202003","2020-03",348
"30091","Jesús Carranza","202004","2020-04",357
"30091","Jesús Carranza","202005","2020-05",340
"30091","Jesús Carranza","202006","2020-06",346
"30091","Jesús Carranza","202007","2020-07",356
"30091","Jesús Carranza","202008","2020-08",370
"30091","Jesús Carranza","202009","2020-09",351
"30091","Jesús Carranza","202010","2020-10",337
"30092","Xico","201901","2019-01",1484
"30092","Xico","201902","2019-02",1486
"30092","Xico","201903","2019-03",1492
"30092","Xico","201904","2019-04",1484
"30092","Xico","201905","2019-05",1453
"30092","Xico","201906","2019-06",1392
"30092","Xico","201907","2019-07",1379
"30092","Xico","201908","2019-08",1404
"30092","Xico","201909","2019-09",1351
"30092","Xico","201910","2019-10",1582
"30092","Xico","201911","2019-11",1665
"30092","Xico","201912","2019-12",1637
"30092","Xico","202001","2020-01",1572
"30092","Xico","202002","2020-02",1560
"30092","Xico","202003","2020-03",1457
"30092","Xico","202004","2020-04",1281
"30092","Xico","202005","2020-05",992
"30092","Xico","202006","2020-06",987
"30092","Xico","202007","2020-07",1104
"30092","Xico","202008","2020-08",1115
"30092","Xico","202009","2020-09",1094
"30092","Xico","202010","2020-10",1086
"30093","Jilotepec","201901","2019-01",11794
"30093","Jilotepec","201902","2019-02",11778
"30093","Jilotepec","201903","2019-03",12148
"30093","Jilotepec","201904","2019-04",12298
"30093","Jilotepec","201905","2019-05",12257
"30093","Jilotepec","201906","2019-06",12388
"30093","Jilotepec","201907","2019-07",12274
"30093","Jilotepec","201908","2019-08",12335
"30093","Jilotepec","201909","2019-09",12384
"30093","Jilotepec","201910","2019-10",13225
"30093","Jilotepec","201911","2019-11",13322
"30093","Jilotepec","201912","2019-12",13253
"30093","Jilotepec","202001","2020-01",13143
"30093","Jilotepec","202002","2020-02",13316
"30093","Jilotepec","202003","2020-03",13585
"30093","Jilotepec","202004","2020-04",13368
"30093","Jilotepec","202005","2020-05",13463
"30093","Jilotepec","202006","2020-06",13807
"30093","Jilotepec","202007","2020-07",14272
"30093","Jilotepec","202008","2020-08",14493
"30093","Jilotepec","202009","2020-09",14596
"30093","Jilotepec","202010","2020-10",15015
"30094","Juan Rodríguez Clara","201901","2019-01",448
"30094","Juan Rodríguez Clara","201902","2019-02",445
"30094","Juan Rodríguez Clara","201903","2019-03",439
"30094","Juan Rodríguez Clara","201904","2019-04",463
"30094","Juan Rodríguez Clara","201905","2019-05",461
"30094","Juan Rodríguez Clara","201906","2019-06",452
"30094","Juan Rodríguez Clara","201907","2019-07",449
"30094","Juan Rodríguez Clara","201908","2019-08",467
"30094","Juan Rodríguez Clara","201909","2019-09",483
"30094","Juan Rodríguez Clara","201910","2019-10",470
"30094","Juan Rodríguez Clara","201911","2019-11",463
"30094","Juan Rodríguez Clara","201912","2019-12",458
"30094","Juan Rodríguez Clara","202001","2020-01",467
"30094","Juan Rodríguez Clara","202002","2020-02",484
"30094","Juan Rodríguez Clara","202003","2020-03",491
"30094","Juan Rodríguez Clara","202004","2020-04",476
"30094","Juan Rodríguez Clara","202005","2020-05",484
"30094","Juan Rodríguez Clara","202006","2020-06",464
"30094","Juan Rodríguez Clara","202007","2020-07",475
"30094","Juan Rodríguez Clara","202008","2020-08",487
"30094","Juan Rodríguez Clara","202009","2020-09",463
"30094","Juan Rodríguez Clara","202010","2020-10",472
"30095","Juchique de Ferrer","201901","2019-01",47
"30095","Juchique de Ferrer","201902","2019-02",47
"30095","Juchique de Ferrer","201903","2019-03",48
"30095","Juchique de Ferrer","201904","2019-04",45
"30095","Juchique de Ferrer","201905","2019-05",48
"30095","Juchique de Ferrer","201906","2019-06",47
"30095","Juchique de Ferrer","201907","2019-07",47
"30095","Juchique de Ferrer","201908","2019-08",49
"30095","Juchique de Ferrer","201909","2019-09",49
"30095","Juchique de Ferrer","201910","2019-10",49
"30095","Juchique de Ferrer","201911","2019-11",49
"30095","Juchique de Ferrer","201912","2019-12",49
"30095","Juchique de Ferrer","202001","2020-01",49
"30095","Juchique de Ferrer","202002","2020-02",49
"30095","Juchique de Ferrer","202003","2020-03",49
"30095","Juchique de Ferrer","202004","2020-04",49
"30095","Juchique de Ferrer","202005","2020-05",49
"30095","Juchique de Ferrer","202006","2020-06",49
"30095","Juchique de Ferrer","202007","2020-07",49
"30095","Juchique de Ferrer","202008","2020-08",49
"30095","Juchique de Ferrer","202009","2020-09",51
"30095","Juchique de Ferrer","202010","2020-10",50
"30096","Landero y Coss","202007","2020-07",2
"30096","Landero y Coss","202008","2020-08",3
"30096","Landero y Coss","202009","2020-09",8
"30096","Landero y Coss","202010","2020-10",8
"30097","Lerdo de Tejada","201901","2019-01",8000
"30097","Lerdo de Tejada","201902","2019-02",7673
"30097","Lerdo de Tejada","201903","2019-03",7333
"30097","Lerdo de Tejada","201904","2019-04",7387
"30097","Lerdo de Tejada","201905","2019-05",6656
"30097","Lerdo de Tejada","201906","2019-06",6170
"30097","Lerdo de Tejada","201907","2019-07",3048
"30097","Lerdo de Tejada","201908","2019-08",5860
"30097","Lerdo de Tejada","201909","2019-09",5982
"30097","Lerdo de Tejada","201910","2019-10",6081
"30097","Lerdo de Tejada","201911","2019-11",5994
"30097","Lerdo de Tejada","201912","2019-12",6830
"30097","Lerdo de Tejada","202001","2020-01",7445
"30097","Lerdo de Tejada","202002","2020-02",7308
"30097","Lerdo de Tejada","202003","2020-03",7254
"30097","Lerdo de Tejada","202004","2020-04",7133
"30097","Lerdo de Tejada","202005","2020-05",5911
"30097","Lerdo de Tejada","202006","2020-06",5780
"30097","Lerdo de Tejada","202007","2020-07",4745
"30097","Lerdo de Tejada","202008","2020-08",5788
"30097","Lerdo de Tejada","202009","2020-09",5868
"30097","Lerdo de Tejada","202010","2020-10",5932
"30098","Magdalena","201901","2019-01",8427
"30098","Magdalena","201902","2019-02",8291
"30098","Magdalena","201903","2019-03",8466
"30098","Magdalena","201904","2019-04",8508
"30098","Magdalena","201905","2019-05",8521
"30098","Magdalena","201906","2019-06",8477
"30098","Magdalena","201907","2019-07",8568
"30098","Magdalena","201908","2019-08",8494
"30098","Magdalena","201909","2019-09",8483
"30098","Magdalena","201910","2019-10",8611
"30098","Magdalena","201911","2019-11",8597
"30098","Magdalena","201912","2019-12",8424
"30098","Magdalena","202001","2020-01",8078
"30098","Magdalena","202002","2020-02",8286
"30098","Magdalena","202003","2020-03",8477
"30098","Magdalena","202004","2020-04",8684
"30098","Magdalena","202005","2020-05",8464
"30098","Magdalena","202006","2020-06",8655
"30098","Magdalena","202007","2020-07",8598
"30098","Magdalena","202008","2020-08",8575
"30098","Magdalena","202009","2020-09",8684
"30098","Magdalena","202010","2020-10",8356
"30099","Maltrata","201901","2019-01",67
"30099","Maltrata","201902","2019-02",72
"30099","Maltrata","201903","2019-03",74
"30099","Maltrata","201904","2019-04",72
"30099","Maltrata","201905","2019-05",74
"30099","Maltrata","201906","2019-06",85
"30099","Maltrata","201907","2019-07",100
"30099","Maltrata","201908","2019-08",92
"30099","Maltrata","201909","2019-09",93
"30099","Maltrata","201910","2019-10",99
"30099","Maltrata","201911","2019-11",94
"30099","Maltrata","201912","2019-12",101
"30099","Maltrata","202001","2020-01",98
"30099","Maltrata","202002","2020-02",100
"30099","Maltrata","202003","2020-03",108
"30099","Maltrata","202004","2020-04",103
"30099","Maltrata","202005","2020-05",95
"30099","Maltrata","202006","2020-06",94
"30099","Maltrata","202007","2020-07",110
"30099","Maltrata","202008","2020-08",118
"30099","Maltrata","202009","2020-09",118
"30099","Maltrata","202010","2020-10",126
"30100","Manlio Fabio Altamirano","201901","2019-01",298
"30100","Manlio Fabio Altamirano","201902","2019-02",314
"30100","Manlio Fabio Altamirano","201903","2019-03",308
"30100","Manlio Fabio Altamirano","201904","2019-04",291
"30100","Manlio Fabio Altamirano","201905","2019-05",305
"30100","Manlio Fabio Altamirano","201906","2019-06",330
"30100","Manlio Fabio Altamirano","201907","2019-07",321
"30100","Manlio Fabio Altamirano","201908","2019-08",335
"30100","Manlio Fabio Altamirano","201909","2019-09",397
"30100","Manlio Fabio Altamirano","201910","2019-10",375
"30100","Manlio Fabio Altamirano","201911","2019-11",363
"30100","Manlio Fabio Altamirano","201912","2019-12",374
"30100","Manlio Fabio Altamirano","202001","2020-01",347
"30100","Manlio Fabio Altamirano","202002","2020-02",339
"30100","Manlio Fabio Altamirano","202003","2020-03",324
"30100","Manlio Fabio Altamirano","202004","2020-04",307
"30100","Manlio Fabio Altamirano","202005","2020-05",300
"30100","Manlio Fabio Altamirano","202006","2020-06",302
"30100","Manlio Fabio Altamirano","202007","2020-07",369
"30100","Manlio Fabio Altamirano","202008","2020-08",283
"30100","Manlio Fabio Altamirano","202009","2020-09",328
"30100","Manlio Fabio Altamirano","202010","2020-10",314
"30101","Mariano Escobedo","201901","2019-01",309
"30101","Mariano Escobedo","201902","2019-02",303
"30101","Mariano Escobedo","201903","2019-03",315
"30101","Mariano Escobedo","201904","2019-04",337
"30101","Mariano Escobedo","201905","2019-05",317
"30101","Mariano Escobedo","201906","2019-06",323
"30101","Mariano Escobedo","201907","2019-07",310
"30101","Mariano Escobedo","201908","2019-08",299
"30101","Mariano Escobedo","201909","2019-09",309
"30101","Mariano Escobedo","201910","2019-10",324
"30101","Mariano Escobedo","201911","2019-11",309
"30101","Mariano Escobedo","201912","2019-12",307
"30101","Mariano Escobedo","202001","2020-01",300
"30101","Mariano Escobedo","202002","2020-02",288
"30101","Mariano Escobedo","202003","2020-03",309
"30101","Mariano Escobedo","202004","2020-04",296
"30101","Mariano Escobedo","202005","2020-05",292
"30101","Mariano Escobedo","202006","2020-06",313
"30101","Mariano Escobedo","202007","2020-07",287
"30101","Mariano Escobedo","202008","2020-08",310
"30101","Mariano Escobedo","202009","2020-09",333
"30101","Mariano Escobedo","202010","2020-10",321
"30102","Martínez de la Torre","201901","2019-01",14714
"30102","Martínez de la Torre","201902","2019-02",14618
"30102","Martínez de la Torre","201903","2019-03",14628
"30102","Martínez de la Torre","201904","2019-04",14158
"30102","Martínez de la Torre","201905","2019-05",13166
"30102","Martínez de la Torre","201906","2019-06",13146
"30102","Martínez de la Torre","201907","2019-07",13214
"30102","Martínez de la Torre","201908","2019-08",13091
"30102","Martínez de la Torre","201909","2019-09",13174
"30102","Martínez de la Torre","201910","2019-10",14312
"30102","Martínez de la Torre","201911","2019-11",14668
"30102","Martínez de la Torre","201912","2019-12",14508
"30102","Martínez de la Torre","202001","2020-01",14503
"30102","Martínez de la Torre","202002","2020-02",14491
"30102","Martínez de la Torre","202003","2020-03",13636
"30102","Martínez de la Torre","202004","2020-04",12721
"30102","Martínez de la Torre","202005","2020-05",12876
"30102","Martínez de la Torre","202006","2020-06",12877
"30102","Martínez de la Torre","202007","2020-07",12799
"30102","Martínez de la Torre","202008","2020-08",13145
"30102","Martínez de la Torre","202009","2020-09",13678
"30102","Martínez de la Torre","202010","2020-10",14261
"30104","Mecayapan","201901","2019-01",8
"30104","Mecayapan","201902","2019-02",4
"30104","Mecayapan","201903","2019-03",6
"30104","Mecayapan","201904","2019-04",9
"30104","Mecayapan","201905","2019-05",8
"30104","Mecayapan","201906","2019-06",15
"30104","Mecayapan","201907","2019-07",26
"30104","Mecayapan","201908","2019-08",26
"30104","Mecayapan","201909","2019-09",26
"30104","Mecayapan","201910","2019-10",27
"30104","Mecayapan","201911","2019-11",37
"30104","Mecayapan","201912","2019-12",14
"30104","Mecayapan","202001","2020-01",29
"30104","Mecayapan","202002","2020-02",18
"30104","Mecayapan","202003","2020-03",18
"30104","Mecayapan","202004","2020-04",7
"30104","Mecayapan","202005","2020-05",11
"30104","Mecayapan","202006","2020-06",5
"30104","Mecayapan","202007","2020-07",5
"30104","Mecayapan","202008","2020-08",5
"30104","Mecayapan","202009","2020-09",7
"30104","Mecayapan","202010","2020-10",6
"30105","Medellín de Bravo","201901","2019-01",3852
"30105","Medellín de Bravo","201902","2019-02",3791
"30105","Medellín de Bravo","201903","2019-03",3746
"30105","Medellín de Bravo","201904","2019-04",3733
"30105","Medellín de Bravo","201905","2019-05",3705
"30105","Medellín de Bravo","201906","2019-06",3791
"30105","Medellín de Bravo","201907","2019-07",3763
"30105","Medellín de Bravo","201908","2019-08",3940
"30105","Medellín de Bravo","201909","2019-09",3989
"30105","Medellín de Bravo","201910","2019-10",4194
"30105","Medellín de Bravo","201911","2019-11",4215
"30105","Medellín de Bravo","201912","2019-12",3772
"30105","Medellín de Bravo","202001","2020-01",3911
"30105","Medellín de Bravo","202002","2020-02",4172
"30105","Medellín de Bravo","202003","2020-03",4072
"30105","Medellín de Bravo","202004","2020-04",3766
"30105","Medellín de Bravo","202005","2020-05",3849
"30105","Medellín de Bravo","202006","2020-06",3873
"30105","Medellín de Bravo","202007","2020-07",4110
"30105","Medellín de Bravo","202008","2020-08",4197
"30105","Medellín de Bravo","202009","2020-09",4055
"30105","Medellín de Bravo","202010","2020-10",4365
"30106","Miahuatlán","201901","2019-01",12
"30106","Miahuatlán","201902","2019-02",13
"30106","Miahuatlán","201903","2019-03",15
"30106","Miahuatlán","201904","2019-04",15
"30106","Miahuatlán","201905","2019-05",15
"30106","Miahuatlán","201906","2019-06",15
"30106","Miahuatlán","201907","2019-07",16
"30106","Miahuatlán","201908","2019-08",15
"30106","Miahuatlán","201909","2019-09",15
"30106","Miahuatlán","201910","2019-10",14
"30106","Miahuatlán","201911","2019-11",14
"30106","Miahuatlán","201912","2019-12",14
